NOM_INTER|SIGNALI|LONGITUDE|LATITUDE
Louis-XIV, Boulevard    /   Georges-Dor, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.173350|46.885118
Louis-XIV, Boulevard    /   Larue, Avenue    --   Québec||-71.173700|46.887691
Langevin, Rue    /   Éducation, Avenue de l'    --   Québec|Arrêts obligatoires sur toutes les approches|-71.189681|46.869315
Loyola, Rue    /   Saint-David, Avenue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.205453|46.854300
Raymond, Boulevard    /   Sainte-Thérèse, Avenue    --   Québec|Signaux lum. + Phase de piéton + Décompte num. + Signal sonore + Phase de virage à ga.|-71.191751|46.906058
Saint-Félix, Rue    /   Hêtrière, Rue de l'    --   Saint-Augustin-de-Desmaures|Arrêts obligatoires sur la rue sud-nord|-71.394745|46.734816
Seigneuriale, Rue    /   Joseph-Giffard, Avenue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.197592|46.875260
Raymond, Boulevard    /   Clemenceau, Rue    --   Québec|Signaux lumineux + phase de virage à gauche|-71.181426|46.878582
Joseph-Giffard, Avenue    /   Girouille, Rue de la    --   Québec|Arrêts obligatoires sur la rue sud-nord + brigadier scolaire|-71.207872|46.874613
Raymond, Boulevard    /   Labelle, Rue    /   Yves-Prévost, Rue    --   Québec|Signaux lumineux + phase pour piétons + phase de virage à gauche|-71.181129|46.875702
Girouille, Rue de la    /   Récoltes, Rue des    --   Québec||-71.210452|46.879954
Jacques-Bédard, Rue    /   Elmire, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.369927|46.902091
Clemenceau, Rue ( Côté Nord )   /   Rue Seigneuriale, Sortie 320, Bretelle    /   Semoir, Avenue du    --   Québec|Signaux lumineux + phase pour piétons + phase de virage à gauche|-71.200453|46.872995
Semoir, Avenue du    /   Avrillet, Rue de l'    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.202413|46.876748
Parmentière, Rue de la    /   Récoltes, Rue des    --   Québec||-71.211105|46.880508
Sainte-Foy, Chemin    /      --   Québec|Signaux lum. + Phase de piéton + Décompte num. + Signal sonore + Phase de virage à ga.|-71.229337|46.805466
Alexandra, Rue    /   Saint-Clément, Avenue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.222010|46.854224
Saint-Michel, Avenue    /   Bourguignon, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.197260|46.894421
Armand-Paris, Boulevard    /   Adanac, Rue    --   Québec|Signaux lumineux + phase de virage à gauche|-71.184088|46.879768
Saint-Michel, Avenue    /   Bessette, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.196540|46.895518
Chutes, Boulevard des    /   Odette-Pinard, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.180150|46.866832
Félix-Leclerc, Autoroute ( Côté Sud )   /   Aut. 40 Est, Ste-Anne-de-Beaupré, Bretelle    --   Québec|Non déterminé|-71.214771|46.859305
Labelle, Rue    /   Sizerins, Avenue des    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.180563|46.870718
Chutes, Boulevard des    /   Pionnières-de-Beauport, Rue des    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.170651|46.873155
Sainte-Anne, Boulevard ( Côté Sud )   /   Rte. 368, 138 E, Île d'Orléans, Bretelle    --   Québec|Non déterminé|-71.148825|46.881732
Sainte-Anne, Boulevard ( Côté Nord )   /   Rte. 138 Est, Aut. 40 Est, Bretelle    /   Rte. 368, Île d'Orléans, S. 325 Est, Bretelle    --   Québec|Signaux lum. Ministère du transport|-71.146437|46.881813
Sainte-Anne, Boulevard    /   Rte. 138 E, Ste-Anne-de-Beaupré Est, Bretelle    /   Rte. 368, Île d'Orléans, Bretelle    --   Québec|Non déterminé|-71.144794|46.881551
Sainte-Anne, Boulevard ( Côté Nord )   /   Aut. 40, 440, Québec, Bretelle    --   Québec|Non déterminé|-71.146965|46.881837
Sainte-Anne, Boulevard ( Côté Sud )   /   Aut. 40 Ouest, Québec, Bretelle    --   Québec|Signaux lum. Ministère du transport|-71.150951|46.881404
Parmentière, Rue de la    /   Récoltes, Rue des    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.210975|46.880558
Pie-XI Nord, Boulevard    /   Holt, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.463931|46.875711
Chutes, Boulevard des    /   Francheville, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.173230|46.871706
Guimont, Rue    /   Martyrs, Avenue des    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.206979|46.854650
Cocteau, Rue    /   Magnan, Avenue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.246014|46.852837
Francheville, Rue    /   Latouche, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.171324|46.864863
Avenir, Rue de l'    /   Marquise, Avenue de la    --   Québec|Arrêts obligatoires sur toutes les approches|-71.187882|46.864354
Girouille, Rue de la    /   Récoltes, Rue des    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.210593|46.879898
Avenir, Rue de l' ( Côté Est )   /   Nativité, Rue de la    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.188262|46.868043
Cascades, Avenue des    /   Avenir, Rue de l'    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.187761|46.862687
Louis-XIV, Boulevard    /   Quatre-Temps, Rue des    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.174099|46.890484
Larue, Avenue    /   Charlebois, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.171609|46.887889
Girouille, Rue de la    /   Marouchin, Rue du    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.207756|46.880959
Guimont, Rue    /   Martyrs, Avenue des    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.207283|46.854524
Éducation, Avenue de l'    /   Avenir, Rue de l'    --   Québec||-71.188430|46.869378
Semoir, Avenue du ( Côté Est )   /   Joseph-Giffard, Avenue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.201238|46.874999
Sainte-Anne, Boulevard    /   Francheville, Rue    --   Québec|Signaux lumineux|-71.171382|46.860260
Sainte-Anne, Boulevard    /   Francheville, Rue    --   Québec|Signaux lumineux|-71.171514|46.860174
Raymond, Boulevard    /   Canteloup, Rue de    /   Dôme, Chemin du    --   Québec|Aucun contrôle|-71.198995|46.933643
Raymond, Boulevard    /   Adanac, Rue    --   Québec|Signaux lumineux + phase de virage à gauche|-71.181600|46.879861
Monseigneur-Gosselin, Avenue    /   Geneviève-Lamarre, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.229341|46.848122
Sainte-Anne, Boulevard    /   Sous-Bois, Avenue du    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.167019|46.864797
Loyola, Rue    /   Martyrs, Avenue des    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.206544|46.853742
Clemenceau, Rue ( Côté Nord )   /   Semoir, Avenue du    --   Québec|Signaux lumineux + phase pour piétons + phase de virage à gauche|-71.200571|46.872923
Sainte-Anne, Boulevard ( Côté Nord )   /      --   Québec|Signaux lum. Ministère du transport|-71.151026|46.881513
Louis-XIV, Boulevard    /   Larue, Avenue    --   Québec|Signaux lumineux|-71.173713|46.887777
Éducation, Avenue de l'    /   Doyon, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.187363|46.869435
Français, Boulevard des    /   Parc-Roy, Rue du    --   Québec|Arrêts obligatoires sur toutes les approches|-71.161863|46.876017
Semoir, Avenue du    /   Chavaillon, Rue du    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.204191|46.878833
Sizerins, Avenue des    /   Bruants, Avenue des    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.181436|46.870837
Douvain, Rue du    /   Récoltes, Rue des    --   Québec|Aucun contrôle|-71.211523|46.882178
Saint-David, Avenue    /   Centre commercial Beauport,    /   Metro Plus,    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique|-71.215797|46.865127
Saint-Michel, Avenue    /   Lagacé, Rue    /   Perroteau, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.201795|46.892924
Monseigneur-Gosselin, Avenue    /   Le Droit, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.231600|46.849859
Raymond, Boulevard    /   Geneviève-Harnois, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.191591|46.904587
Raymond, Boulevard    /   Chasseforêt, Rue de    --   Québec|Arrêts obligatoires sur toutes les approches|-71.199971|46.924604
Saint-David, Avenue ( Côté Ouest )   /   Clemenceau, Rue    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.214705|46.863921
Francheville, Rue ( Côté Ouest )   /   Sauriol, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.172189|46.860815
Semoir, Avenue du ( Côté Ouest )   /   Joseph-Giffard, Avenue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.201377|46.874994
Cocteau, Rue    /      --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.246798|46.852718
Parmentière, Rue de la    /   Marouchin, Rue du    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.208064|46.881635
Armand-Paris, Boulevard    /   Ardouin, Rue    --   Québec|Signaux lumineux|-71.184570|46.883214
Labelle, Rue    /   Cénacle, Avenue du    --   Québec|Arrêts obligatoires sur toutes les approches|-71.180721|46.872190
Monseigneur-Gosselin, Avenue    /   Alexandra, Rue    /   Loiret, Boulevard du    --   Québec|Arrêts obligatoires sur toutes les approches|-71.232534|46.850561
Sherbrooke, Rue    /   Aqueduc, Côte de l'    --   Québec|Aucun contrôle|-71.231016|46.806789
Ruel, Avenue    /   118e, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.161940|46.873165
Bourg-Royal, Avenue du    /   Alexandra, Rue    /   Cambronne, Rue    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique + phase de virage à Gauche|-71.216425|46.855448
Sherbrooke, Rue    /      --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.230138|46.806129
Ruel, Avenue    /   119e, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.162602|46.872546
Alexandra, Rue    /   Aut. 40 Est, Ste-Anne-de-Beaupré, Bretelle    /   Av. Bourg-Royal, Sortie 318, Bretelle    --   Québec|Signaux lumineux|-71.219517|46.854293
Ruel, Avenue    /   Cimetière, Côte du    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.162086|46.873047
Henri-IV, Autoroute ( Côté Ouest )   /   Aut. 73 Sud, 20, Pont P.-Laporte, Bretelle    /   Pierre-Laporte, Pont    --   Québec|Non déterminé|-71.294097|46.751012
Adanac, Rue    /   Fichet, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.194683|46.877911
138, Route ( Côté Sud )   /   Rte. 138 Ouest, Bretelle    --   Saint-Augustin-de-Desmaures|Arrêts obligatoires sur la rue sud-nord|-71.426563|46.753153
Naudet, Rue    /   Guyon, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.210576|46.897182
Évangéline, Rue    /   Sagouine, Rue de la    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.227537|46.848772
Soleil-Levant, Rue du    /   Prismes, Rue des    --   Québec|Aucun contrôle|-71.324552|46.878218
138, Route ( Côté Nord )   /   Aut. 40 Est, Bretelle    /   Rte. 138 Est, W.-Hamel, S. 298-E, Bretelle    /   Rte. 138 Ouest, Bretelle    --   Saint-Augustin-de-Desmaures|Arrêts obligatoires sur la rue sud-nord|-71.426651|46.753260
Jeanne-Badeau, Rue    /      --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.189478|46.885592
138, Route    /   Grands-Lacs, Rue des    /   Tessier, Route    --   Saint-Augustin-de-Desmaures|Signaux lumineux privé|-71.443909|46.746434
Patoine, Rue    /      --   Québec|Aucun contrôle|-71.197712|46.907890
Marie-Victorin, Rue    /   Suzor-Coté, Avenue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.268947|46.772335
Évangéline, Rue    /   Sagouine, Rue de la    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.227611|46.848707
138, Route    /   Brome, Rue du    --   Saint-Augustin-de-Desmaures|Non déterminé|-71.473499|46.740941
Saint-Julien, Rue de    /   Veuve-Clicquot, Rue du    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.319888|46.874723
138, Route    /   Foin, Rue du    --   Saint-Augustin-de-Desmaures|Non déterminé|-71.472179|46.741163
138, Route    /   Rte. 138 Ouest, Sortie 298-O, Bretelle    /   Toulon, Rue de    --   Saint-Augustin-de-Desmaures|Signaux lumineux|-71.430421|46.751786
Camille-Lefebvre, Rue    /   Sagouine, Rue de la    --   Québec||-71.226823|46.848290
Père-Giroux, Rue du    /   Verne, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.172250|46.863804
Hébertisme, Rue de l'    /   Robert, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.322423|46.874509
Monseigneur-Gosselin, Avenue    /   Camille-Lefebvre, Rue    /   26e, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.228107|46.847256
Camille-Lefebvre, Rue    /   Sagouine, Rue de la    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.226739|46.848367
Fichet, Rue    /   Cordillères, Avenue des    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.195296|46.879149
138, Route ( Côté Sud )   /   Aut. 40 Est, Bretelle    --   Saint-Augustin-de-Desmaures|Arrêts obligatoires sur la rue sud-nord|-71.426698|46.753098
138, Route    /   Endives, Rue des    --   Saint-Augustin-de-Desmaures|Non déterminé|-71.509876|46.734580
Marie-Victorin, Rue    /   Ernest-Lavigne, Avenue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.266842|46.774015
138, Route    /   Girard, Chemin    --   Saint-Augustin-de-Desmaures|Arrêts obligatoires sur la rue sud-nord|-71.518270|46.733092
138, Route    /   Petit-Village Sud, Chemin du    --   Saint-Augustin-de-Desmaures|Non déterminé|-71.525473|46.731624
Cascades, Avenue des    /   Temple, Rue du    --   Québec|Arrêts obligatoires sur toutes les approches|-71.190357|46.862536
Armand-Paris, Boulevard    /   Nordique, Avenue    /   Wilbrod-Robert, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.184903|46.889521
138, Route    /   Rotterdam, Rue de    --   Saint-Augustin-de-Desmaures||-71.436171|46.749485
Girouille, Rue de la    /      --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.210651|46.877209
Wilbrod-Robert, Rue    /   Paul-Émile-Giroux, Rue    --   Québec|Aucun contrôle|-71.180466|46.889740
Copenhague, Rue de    /   Amsterdam, Rue d'    --   Saint-Augustin-de-Desmaures|Arrêts obligatoires sur la rue sud-nord|-71.458725|46.748119
Clément-Lockquell, Rue    /   Suzanne-Lamy, Rue    --   Saint-Augustin-de-Desmaures|Arrêts obligatoires sur la rue sud-nord|-71.400080|46.737663
Notre-Dame, Rue    /   Saint-Pierre, Rue    --   L'Ancienne-Lorette|Arrêts obligatoires sur la rue est-ouest|-71.360941|46.802396
Notre-Dame, Rue    /   Saint-Jacques, Rue    --   L'Ancienne-Lorette|Signaux lumineux privé|-71.360663|46.801850
Saint-Félix, Rue    /   Lionel-Groulx, Rue    --   Saint-Augustin-de-Desmaures|Arrêts obligatoires sur la rue sud-nord|-71.383123|46.736275
Des Granges, Rue    /   Montagnais, Rue des    --   L'Ancienne-Lorette|Arrêts obligatoires sur la rue est-ouest|-71.369273|46.814154
Grands-Lacs, Rue des    /   Bordeaux, Rue de    --   Saint-Augustin-de-Desmaures|Arrêts obligatoires sur la rue est-ouest|-71.449863|46.751675
Sente, Rue de la    /   Orée, Rue de l'    --   Saint-Augustin-de-Desmaures|Non déterminé|-71.382905|46.749507
Batelier, Rue du    /   Meunier, Rue du    --   Saint-Augustin-de-Desmaures|Arrêts obligatoires sur la rue est-ouest|-71.454146|46.737920
Fossambault, Route de    /   Copenhague, Rue de    --   Saint-Augustin-de-Desmaures|Arrêts obligatoires sur la rue est-ouest|-71.460735|46.746794
Wilfrid-Hamel, Boulevard ( Côté Nord )   /   Notre-Dame, Rue    --   L'Ancienne-Lorette|Signaux lumineux + phase de virage à gauche|-71.351879|46.793847
Perdrix-Grise, Rue de la    /   Grèbes, Rue des    --   Saint-Augustin-de-Desmaures|Arrêts obligatoires sur la rue sud-nord|-71.375850|46.738843
Félix-Leclerc, Autoroute ( Côté Sud )   /   Rte. Jean Gauvin, Sortie 302, Bretelle    --   Québec|Non déterminé|-71.379884|46.763285
Félix-Leclerc, Autoroute ( Côté Sud )   /   Aut. 40 Est, Québec, Bretelle    --   Québec|Non déterminé|-71.370805|46.766880
Wilfrid-Pelletier, Avenue    /   Antoine-Du Verdier, Rue    /   De Rochebelle-de la Colline, Lien piétonnier    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.303339|46.768487
